5.0 out of 5 stars,"This is absolutely my new favorite sweatshirt! Make sure you use the sizing guide, consider sizing up in case it shrinks in the wash. I'd recommend NOT putting it in the dryer, let it air dry so it stays soft on the inside. But it's super cute, I wear it all the time!
            "
5.0 out of 5 stars,"It’s a nice looking sweatshirt.  It’s lightweight, but not too lightweight.  Perfect for fall mornings.  It appears to be well made.  I agree with the other reviews that the product runs small.  I’m usually between a small and medium.  I ordered a large based on the reviews, and it is still a bit tight in the waist.  It’s made for tall, thin body types.  Even though it runs small, it’s really nice. If it holds up in the wash, I will be ordering more in different colors.
            "
5.0 out of 5 stars,"These run pretty small. I normally wear a women's medium. I wanted this a little loose so I bought an XL. It fits perfectly. For the price it is a great deal, well made and fits well. I will be back for more colors in the future! I've gotten a lot of compliments on it.
            "
5.0 out of 5 stars,"OMG! I’m in love with this hoodie! I ordered a Large. I wanted it to be form fitting but not tight and it’s perfect! I just don’t like baggy hoodies unless i’m wearing a dudes hoodie 🤣. I like to show my athletic curves. The length of the arms are just right and it goes down just slightly past my lower back (shows in my “approval” pic). I’m 5’8 and 160lbs. The material isn’t too thin. You can wear it in the fall and feel comfortable, for example, in 60 degree weather. The hood is deep. I can cover my whole head while wearing a pony tail AND a hat (shows in pic).  I also bought another color and i’m In love with both! It’s Sarah approved! 😆
            "
5.0 out of 5 stars,"Absolutely love! It fits perfectly and is very comfortable. I get compliments on it all the time. Will be buying more in different colors!
            "
5.0 out of 5 stars,"For the price you're paying, totally worth it! It's thick enough so that it'll be nice and warm, and it's very soft. I found it runs a little smaller than I expected, but I do like my jackets to fit a little larger than normal. Recommended!
            "
3.0 out of 5 stars,"Hoodie fit but the arms are too baggy.
            "
2.0 out of 5 stars,"They are small but it was fast shipping
            "
4.0 out of 5 stars,"I love this but they are really warm! Like I love in Michigan and I can’t wear it everyday lol.
            "
4.0 out of 5 stars,"It fits well for my small frame, but the sleeves have to be folded for my petite 5'4"" self. Based on previous reviews, I'd ordered a M instead of S, which is what I usually wear.
            "
5.0 out of 5 stars,"It’s comfy and fits true to size. I seriously wear it almost everyday
            "
5.0 out of 5 stars,"Very comfortable zip up however, the branding inside said ""Reflex"" rather than Doublju. Well-made, true to the image provided, and warm.
            "
5.0 out of 5 stars,"This is a great light weight sweatshirt with a good zipper.  It has the right amount of stretch.
            "
4.0 out of 5 stars,"This is a quality hoodie; soft, well made, and colors are accurately advertised. The sizing will depend on your preference of fit. I normally wear a large, or 12, in tops. First, I bought the large. It fit, but snugly. I returned it for the xl, and it’s still fairly fitted, but with a little room. To me, it’s a perfect fit. If you prefer looser fitting hoodies, I’d recommend going two sizes up from your regular size.Update: I bought several more colors of this hoodie in xl. The black runs smaller than the rest, for some reason, and I have noticed some stitching flaws. Overall, still like these hoodies, though.
            "
5.0 out of 5 stars,"I am 5ft 3in and 143lbs and I ordered a large. It fits perfect. I'm excited to have a nice fitted hoodie. I really like the colors. I would say it's a lightweight hoodie but the material feels like a good quality. I washed it and hung dry it and no shrinkage so another plus.
            "
4.0 out of 5 stars,"I've been searching for an all black zip-up jacket for awhile when I stumbled across this one. This jacket is quite thin like the description implies. I would definitely recommend ordering 1-2 sizes up as it seems to be more fitted; I'm not sure why the description reads ""Plus Size"" when it's definitely not. I am 5'4, 130 pounds and ordered a large. It is not as long as I'd prefer but I will still wear it and get a lot of use out of it.
            "
5.0 out of 5 stars,"I'm overall pretty skeptical of amazon reviews. I've been burnt before where everyone is like 'this is great!' and it was so bad. I took a chance on this because it seemed like there was a consensus with the reviews - really soft, fit well, good quality - and it really is. It was exactly what I was looking for, medium thickness so you're probably not wearing it in the summer but warm enough that it feels like a hoodie. I got the yellow which is a really nice mustard/gold color and it truly is soft and fits well. Overall good quality for the price.It does run small. I wear a size 14 and I pretty consistently wear Larges but after reading the reviews I went up to XL and it's perfect. Definitely wouldn't have fit in a L.
            "
5.0 out of 5 stars,"IT'S SO SOFT?? I WASN'T EXPECTING THAT AND I LOVE IT! The fit is a liittle bit smaller than I was expecting, but it's not too small! It's very fitted to a feminine figure which can be great! I went with a medium for the arm and shoulder length, cuz those were my exact sizes, and it fits like a glove. I'll probably go with a Large size for my next one because I like my clothes with just a bit of a loose fit, but the sizes seem to be pretty accurate!Also the color was a bit brighter than the photo, but that wasn't a problem for me, because I LOVE this color! I got it in ""aqua blue."" The one I received is more of a bright baby blue in person, whereas the photo is a bit more muted. If that matters to you, keep that in mind!IT ALSO PASSES THE ""HOOD TEST""--the hood is large enough to comfortable cover my entire head to just above the end of the bangs of my hair. It doesn't sit too far back/on the center of my head like some hoods I've dealt with, so I'm super happy!!
            "
4.0 out of 5 stars,"Like everyone has said, this runs SMALL. I am very pear shaped, wearing a 10/12 on top and 16 on the bottom. I wear a M in most cotton blend athletic wear tops (Champion, Nike, etc.) and wear a L in compression gear and higher end brands (Lorna Jane, Lululemon.)I ordered an XL, knowing that this item is not vanity sized. Wow, I could have purchased a 2X or 3X and either would probably still fit! This zips and doesn't ride up, bit I definitely would be wearing it over more than 1 thin base layer.This is a really well made hoodie. I ordered the charcoal color with thick drawstrings and am really impressed by the construction of this item. It is lightly fleeced inside, the cuffs are stretchy, and it's the perfect length for me. The zipper is a little sticky but I'm sure it'll get better with use, as it's solidly made.This hoodie is the perfect length for me but tall people may have some challenges with it.
            "
1.0 out of 5 stars,"I REALLY LOVE this shirt. It's so soft, it's super adorable and it's exactly what I was looking for. BUT...I am between a size 4 and 6, and I'm a firm medium. Since it's a sweatshirt I decided to size up so it would have some extra room in it and for it to be a little baggy but sadly it's pretty small. I washed it and it shrunk even more, and I didn't even dry it. I'm sad it's too small, even though I sized up.
            "
5.0 out of 5 stars,"Color and size are perfect. Quality is great. Not to thick or thin. I'm 5'9""  (128lbs) with a long torso and arms and the hoodie sleeves and length are just right. It's not too loose or or tight. Note I did size up to make sure it wasn't too fitted based on reviews. I really love that the color is as pictured AND that the hoodie washes very well. No shrinking, fading or pilling. I have several lululemon hoodies of different thickness and I prefer this one most of the time to wear since it's easy to take care of and a great price! My luluemon hoodies require to be laid flat to dry and/or steamed. I love them but if one accidentally gets in the dryer, it shrinks and the material looks a little worn. This is a better buy in my opinion.
            "
5.0 out of 5 stars,"This hoodie is just as lovely as one I had before, and wore to death! The yellow is accurate to the picture, if not a little bit brighter. The second picture is an accurate portrayal of its rich, taxicab yellow. The fit is divine; very comfortable but still fitted and flattering like a favored top should be! It should be noted, though, that I am usually a size XL and I ordered a XXXL. The other reviews convinced me that I needed to go up 2 sizes for it to fit, and they were definitely right. The size options are confusing, and I couldn't be sure if the XXXL or the 3XL was the way to go. Ultimately I made the right choice. The images I included were me trying it on fresh out of the plastic, so I don't know how it will wash, but if the size or shape changes at all I will include an update. Right now it's perfect!My measurements are 41-35-45; I'm an XL, sometimes 1X t-shirt size, and a 17/18 pant size. Hope that helps you to decide!:)
            "
5.0 out of 5 stars,"Hood is thick but the rest is Thin but nice material. If your a small buy a medium.
            "
4.0 out of 5 stars,"I ordered an XL.  I normally wear LG/XL ... This fits more like a MED/LG and is somewhat short.  Seems like decent quality though.
            "
5.0 out of 5 stars,"Super soft and great quality defiantly ordering more
            "
1.0 out of 5 stars,"Too small for xlarge
            "
2.0 out of 5 stars,"Sizing.
            "
4.0 out of 5 stars,"Runs small .. buy one size up
            "
5.0 out of 5 stars,"Cute zip up sweatshirt.  Good quality and super cute.
            "
1.0 out of 5 stars,"This is more of a review on amazon rather than the actual hoodie. I clearly received someone elses return as the hoodie was drenched in super oily fabric softner and had a super strong farbric softner smell, plus it was obviously washed as ithe whole inside of the hoodie was peeling. Had to wear gloves just to pack the hoodie back up for a return. As for the hoodie, the quality if pretty decent, very thick and soft though runs a bit small.
            "
5.0 out of 5 stars,"Best hoodie for such a good price. Stylish, simple, and warm. I bought two more!
            "
5.0 out of 5 stars,"I wear a med had to buy x large. They fit small
            "
5.0 out of 5 stars,"I love this sweatshirt.  It's super soft and comfy even after a few washes!
            "
5.0 out of 5 stars,"Could have been a little bit bigger but really is a fantastic jacket
            "
1.0 out of 5 stars,"Had to return. I ordered a size up, but it was still too small.
            "
2.0 out of 5 stars,"WAY too small. I wear a medium/large and I ordered xtra large because I didn't want it to be too tight. This is sized extremely small. The xtra large fit like a medium. I liked the style but had to return.
            "
5.0 out of 5 stars,"Love
            "
5.0 out of 5 stars,"It's great!!
            "
4.0 out of 5 stars,"Very comfortable and good quality, I️ felt it was a little small.. I’m 5 7 130lbs and order a medium..
            "
4.0 out of 5 stars,"Love this zip up fits perfect for me. Love this style wish they had more of these styles but more colors to choose from
            "
5.0 out of 5 stars,"Super cute! Im normally a large and got an XL, fits perfect! Small pockets but thats ok.
            "
5.0 out of 5 stars,"Fits nice. Not to big or small. I am very short and skinny tho.Really soft. I love it.
            "
5.0 out of 5 stars,"Very comfy and warm. Can't wait to use it in the Fall!
            "
5.0 out of 5 stars,"Very soft! Other reviews said it runs small so I ordered a size up. I’m 5’9 and 150 lbs and I got a large. Fits nice. Not too tight not too big. Arm length is perfect.
            "
5.0 out of 5 stars,"Love the tri-color. Light weight and fit perfectly.  I am in my mid 40's and not a fan of printed ""love "" on the hood and on the left chest nevertheless I live it. It's comfortable
            "
5.0 out of 5 stars,"The arms are a little wide but super comfy. Perfect sweatshirt and size
            "
5.0 out of 5 stars,"This is a great hoodie. Well made. Good quality. I ordered a size up from my usual size because of the reviews and it fit perfectly.
            "
5.0 out of 5 stars,"Super warm and good quality!
            "
3.0 out of 5 stars,"Material is very high quality, but I ordered a 2X and when it arrived it fit my daughter perfect who wears a medium. So she got a new jacket out of it that is very nice, but momma still needs one.
            "
5.0 out of 5 stars,"It fits really well. Good quality. Cheap. Extremely comfortable.
            "
5.0 out of 5 stars,"Absolutely love this jacket! Very cute and comfy
            "
5.0 out of 5 stars,"all rigth
            "
5.0 out of 5 stars,"SUPER SOFT MATERIAL! Order one size up. I'm regularly a medium, so went with a large- fits perfectly!
            "
5.0 out of 5 stars,"Like too much
            "
2.0 out of 5 stars,"I ordered 1 size larger, but it shrunk so much I wish I would have order 2 sizes larger
            "
5.0 out of 5 stars,"I really like the style and color
            "
5.0 out of 5 stars,"Soft fitted with long sleeves and has held up to washing
            "
5.0 out of 5 stars,"Super comfy, soft, and fits well except the arms are a bit short. I'm 5'9"" and so most hoodies are too short in the arms. But otherwise a great purchase. Wear it all the time. Holds up well in the wash.
            "
4.0 out of 5 stars,"I really like this hoodie, looks just like pic and it is soft, cozy, and cute!
            "
5.0 out of 5 stars,"love it
            "
4.0 out of 5 stars,"Love the color and the material and overall make of the jacket. Is a tiny bit more snug than I had expected but not too bad.
            "
1.0 out of 5 stars,"Runs too small than size chart says.No exchange recipient left in pkg.
            "
5.0 out of 5 stars,"This hoodie fit well and looks great. I am 5'5"" and 130 pounds. I ordered a medium and it fits perfectly.
            "
5.0 out of 5 stars,"Soft, comfy sweater. Does run slightly small.
            "
5.0 out of 5 stars,"Very nice for the price. Fits true to size
            "
5.0 out of 5 stars,"Love this jacket, it is a good fit and well made. Keeps me warm and is soft!
            "
5.0 out of 5 stars,"Love it!
            "
5.0 out of 5 stars,"exactly what i wanna
            "
5.0 out of 5 stars,"Color
            "
5.0 out of 5 stars,"I love it
            "
5.0 out of 5 stars,"Would highly recommend this light weight jacket
            "
5.0 out of 5 stars,"Love it! So warm and soft and the fit is so perfect for a women's hoodie!
            "
2.0 out of 5 stars,"I bought this for my 5'5"" 150 pound mother in an XL and it is too small.  She can't get it zipped.
            "
5.0 out of 5 stars,"This jacket is PERFECT!
            "
5.0 out of 5 stars,"I read the reviews and ordered a size larger. Super cute! Love this hoodie! Ordered it in different colors. Great quality!
            "
3.0 out of 5 stars,"Short
            "
4.0 out of 5 stars,"Honestly, it’s a good VS hoodie dupe. The quality is not as good as VS, but it’s very cute. If it holds up against washes, I will be ordering more.
            "
5.0 out of 5 stars,"not too short on body or arm length. im five nine and that tends to be my first problem. very cute jacket.
            "
5.0 out of 5 stars,"Great quality! Will be purchasing more in the future. Warm, cozy and worth the money.
            "
3.0 out of 5 stars,"Nice product but be sure to order 2 sizes larger for a comfortable fit . I wear a med . And ordered a large , it fits , however an extra large would have been better .
            "
5.0 out of 5 stars,"Very impressed with the quality... thick and soft. Very happy with my purchase
            "
4.0 out of 5 stars,"Runs small across the chest
            "
5.0 out of 5 stars,"I love this item!!
            "
5.0 out of 5 stars,"Runs small, but I was aware of this and ordered appropriately so now it fits perfectly.
            "
4.0 out of 5 stars,"Somewhat small but comfortable that way. It’s my daily wear to work jacket.
            "
5.0 out of 5 stars,"I love this jacket! It is so soft on the inside and so cute overall! Very happy with my purchase!!
            "
5.0 out of 5 stars,"Had to order one size up but it fits great!
            "
3.0 out of 5 stars,"It was great till the zipper riped
            "
3.0 out of 5 stars,"Wish it was bigger, very cute
            "
5.0 out of 5 stars,"It keeps me warm
            "
5.0 out of 5 stars,"My wife loves this hoodie, soft, warm and beautifully fits the body shapes.
            "
5.0 out of 5 stars,"Soft, comfy sweater. Nice material. Will buy another!
            "
1.0 out of 5 stars,"Ran very small wasn’t satisfied with this product
            "
3.0 out of 5 stars,"Order 2 sizes up...this runs VERY small
            "
3.0 out of 5 stars,"A little small, material doesn't stretch as nice
            "
3.0 out of 5 stars,"Was alot smaller than I thought I'm a large so ordered XL should of ordered one size up more
            "
5.0 out of 5 stars,"Definitely runs small but it is super soft and warm!
            "
1.0 out of 5 stars,"I'm a size small/medium and I'm 5'2"". Would be better for me to get medium instead
            "
4.0 out of 5 stars,"ok 100%
            "
5.0 out of 5 stars,"Lovely
            "
3.0 out of 5 stars,"Quality is fine but too small.
            "
4.0 out of 5 stars,"It's cute and comfy
            "
5.0 out of 5 stars,"Very soft
            "
4.0 out of 5 stars,"Nice quality, good price-I had read reviews that it runs small so I bought a size larger than I normally take. Fits perfect!
            "
2.0 out of 5 stars,"I normally wear a XL, I figured it would run small and I like my hoodies slightly baggy so I got a 2XL and it was very snug. I returned it and do not plan on ordering another size.
            "
3.0 out of 5 stars,"I feel this was too short in the torso. I’m 5’10 and the XL was definitely not for me.
            "
2.0 out of 5 stars,"Very soft. I am about 180lbs and ordered the xl... not a lot of breathing room! It is also VERY SHORT
            "
5.0 out of 5 stars,"I already have a pullover hoodie that is this brand, that I bought from a Ross, and love it! This brand is super comfy, and I love the thick drawstrings.
            "
5.0 out of 5 stars,"Simple zip up hoodie, fits as expected!
            "
5.0 out of 5 stars,"I really like this! I thought it was gonna be too loose or bulge up in the front (I hate sweatshirts that do that) but it doesn’t, it fits just right!
            "
4.0 out of 5 stars,"I was impressed with the quality but it was more fitted and shorter in length than I was expecting. I'm 5'2"", 135 lb and prefer a looser fit for hoodies. I ended up returning the medium and buying a large because I really like the style and how comfortable the hoodie is.
            "
2.0 out of 5 stars,"Material is awesome. But it does run small. If I was any of you I would get the next size up.  The large fits like a medium. But overall. The jacket is pretty. I got the grey and maroon one and looks just like the picture.
            "
1.0 out of 5 stars,"Ordered a large feels like a xtra medium
            "
4.0 out of 5 stars,"Too warm for my liking
            "
stars,comment
5.0 out of 5 stars,"I'm size small ordered small. Fits perfect. I like when clothes is fitted. It's sturdy, not too thin, made well. Good soft comfortable fabric
            "
5.0 out of 5 stars,"They are kind of cute! But gals,  they are cut on the leaner side so order a size up.  I am happy with my purchase. I read the questions, looked and the reviews and I am glad I did order a size up. As it turned out it is a good call.
            "
2.0 out of 5 stars,"I got the solid color black sweatshirt and was completely different then described.  It was huge, as in 2 sizes too big and it was fleeced lined...super hot!  I think the ones with the block stripes are a totally different sweatshirts.  Gave it to my boyfriend's daughter who likes oversized warm sweatshirts.  oh well, that happens on amazon when it's manufactured in China.
            "
5.0 out of 5 stars,"I love these, I've gotten 3 in various colors and styles. I went up a size and got an xl but I don't like a tight fit. The large would probably have been fine as well. They are so soft and comfortable and don't seem to be cheaply made. I've paid more for name brand sweaters that have holes in them or aren't completely sewn in places. I highly reccomend these for quality, comfort, and value!!!
            "
4.0 out of 5 stars,"As many other reviewers mentioned there are some sizing issues with these hoodies. I went ahead and ordered a size up to the XL as suggested. The tri-striped burgundy/gray/charcoal hoodie fit perfectly but the two solid colored XL hoodies were baggy in the arms and middle. Returned those but kept the striped one and going to reorder the solid colors in size L. Happy with fabric quality and the way they fit my body. Hopefully no issues after washing, will update if needed.
            "
4.0 out of 5 stars,"This jacket is super cute and I do love it EXCEPT the manufacture is way off on sizing!  If you normally wear a medium (like me) but buy large sweatshirts (like me) to be comfy - HEED  THE WARNING!  Buy this 2 sizes larger!  Many have posted this same advice and I'm solid on confirming this is TRUE.  The quality is great and it's well worth buying 2 sizes larger even though you are thinking this sounds nuts.  Your other option is to loose 40 lbs and stick with the medium.
            "
5.0 out of 5 stars,"Perfect! It's the perfect level of warmness and solid material. I love that the hood is large too, most hoods on these jackets are too small to even use- not this one! The only thing I didn't like was the hot pink stitching on the pocket. I thought it would be cute but I just took it off. Its fitted but not too tight. I added patches and studs to this one but I might buy another to have a plain one. I am 5'1"", 115lbs, 34B, petite and the small fit perfectly.
            "
5.0 out of 5 stars,"I love this hoodie! It's super soft and light enough to wear in cool, but not cold weather. The only thing is the one I bought is NOT Doublju. It's advertised as Doublju, but the tag on the inside says ""Reflex"". It's ok though, because it's good quality and I'm happy with it. I got the pink, white, and grey color block style.I'm 5'6"", 140lbs. I got the extra large, to make sure it wouldn't be tight, and it's perfect! Love it!
            "
2.0 out of 5 stars,"Weird fit. Very baggy sleeves, short in length, maybe a little small around the waist. Dont listen to the reviews telling you to size up 2 or 3 sizes! I am 5'8.5 around 130 ordered the medium as a size up from my normal size and it fits with room to spare. I'd prefer it to be a bit longer. Overall, for the price, you could probably do better at a big box store? I do love the color. Construction is of good quality.
            "
4.0 out of 5 stars,"11/13/18 update: washed and dried per the instructions and it shrunk! The sleeve length shrunk and the overall length shrunk up. It feels too small now. I'm so sad. I will try to stretch it after I wash it next and then let it airdry.Love this sweatshirt. The colors are exactly as pictured and it's soft. It's not super thin or thick; it's a nice weight. I'm 5'7"" 130lbs, ordered a medium and it's fitted. It fits exactly how I wanted. If you're looking for a looser fit then definitely size up.
            "
2.0 out of 5 stars,"Wanted to love it, but it runs super small. I read the reviews and ordered an XL, I can’t zip it up. I’m 5-4 130lbs.. that’s just crazy. I’m bummed cause it’s cute..
            "
3.0 out of 5 stars,"Purchased this hoodie for my granddaughter.  She likes it. However,  it runs small. So purchase a size up. She wears a medium as she's in the junior sizes now. So I selected a large. Fits perfect.  Not to loose but not tight.
            "
2.0 out of 5 stars,"Order two sizes up. I am 5""9 and weigh 130. I ordered a small and it fits more like a long sleeve shirt than hoodie, I like a roomy hoodie. Not something fitted.
            "
5.0 out of 5 stars,"This was a great purchase. The sweater is slim fit so it’s warm with room for a light shirt underneath and still looks cute/not bulky. I have longer arms and it was long enough which is always an awesome find.
            "
3.0 out of 5 stars,"Just ok nothing special and not especially flattering as it looks in the pic
            "
5.0 out of 5 stars,"I absolutely LOvE this they need to restock so I can buy more!
            "
5.0 out of 5 stars,"Fit as expected.  I like the soft fleece.  Perfect for Texas Fall and Winter.
            "
5.0 out of 5 stars,"Well made and fits well. It is more of a slim fit so order up a size if you like things a bit bigger fitting
            "
5.0 out of 5 stars,"It's my favorite jacket I've ever owned! Great quality!
            "
3.0 out of 5 stars,"A little to small defiantly go up a size or possibly 2! Great and vibrant color though!
            "
3.0 out of 5 stars,"I like the colors and feel of the jacket, soft but no too thick. I normally wear a medium in shirts and jackets but this fit a little tight, I will probably return it and get a large.
            "
1.0 out of 5 stars,"I’m 5’1” 150lbs and an XL was too tight for my liking. I returned this... cute if you have absolutely no curves
            "
5.0 out of 5 stars,"I'm 5ft 4 in  weigh about 140lbs. This jacket fit me perfectly. The pockets are a little smaller than other jackets but it's not an issue for me. I'll probably be ordering more in different sizes.
            "
4.0 out of 5 stars,"The overall hoodie is great! Color and quality is good. But the size chart is a bit confusing. I normally wear medium, I am 5'0 ft tall 120 pounds, the hoodie fits, but it is fitted, and I would have liked a bit more room in it. The size chart didn't help much. I would suggest sizing up 1 size if you dont want a fitted hoodie.
            "
4.0 out of 5 stars,"got this to match my sons jacket that is very similar! i love the material and i went with other suggestion and sized up it fits tight (just how i like my jackets) im 5'4"" 135 size M normally and ordered a large
            "
2.0 out of 5 stars,"This is a nice jacket but it does run on the small and short side. My granddaughter wears a large to xlarge...and this was quite tight on her. They don't have a bigger size so she is keeping it. I was disappointed in the fit.
            "
3.0 out of 5 stars,"Like the sweatshirt, but RUNS SMALL!!
            "
5.0 out of 5 stars,"Pleasantly surprised by this hoodie.  Soft and comfortable.  I sized up wanting a looser fit and the xxl is perfect.  Color is just as described.  Plan on ordering a couple more for the fall and winter.
            "
5.0 out of 5 stars,"Love this hoodie. Does run slightly small. I usually am a M but I ordered a large. I am 5 ft 5in and weigh 150 lbs and it fits perfectly. The material isn't the thickest, but thick enough to feel like a nice quality hoodie. The inside of he hoodie is very soft, making this a very comfortable hoodie.
            "
4.0 out of 5 stars,"It fits nicely and it's cozy, well made, good material and everything.The only problem... is that in the picture and description, it shows that it's a zip- up hoodie.I received the same hoodie, but without a zipper. It's just a pullover hoodie....Kind of disappointed because of that.
            "
3.0 out of 5 stars,"Super cute and thick quality but it’s a little snug and short. I’m 5’9” average build wear size 8/m across the board but this was somewhat small. I’d say the M is more like a  size 6
            "
5.0 out of 5 stars,"Medium weight, very comfy as I wore it thru 20+ hours of flights.  I have long arms and the length in arms are perfect, typically sweaters and sweatshirts arm length aren't long enough.
            "
5.0 out of 5 stars,"It's a cute jacket maybe runs a little smaller than I thought but still I like it.
            "
4.0 out of 5 stars,"Ok, this was very well made and fit great BUT it is extremely warm and I basically have to wash it every time I wear it because it's synthetic and doesn't breath , therefore gets stinky.  If it was cotton it would be perfect.
            "
4.0 out of 5 stars,"I love the color and the material is super soft and warm for being such a light weight hoodie. I ordered a size large because I am pregnant and I wanted something that was slightly bigger than a medium. Well the thing is the sleeves fit like a large but the torso and length of the hoodie fit like a medium.
            "
4.0 out of 5 stars,"These hoodies are super comfortable; I've bought a couple in different colors now. The only issue is that the sizing is a little inconsistent. I ordered a black and a purple in the same size, but the black has very large sleeves, while the purple is a bit large in the body.
            "
3.0 out of 5 stars,"I thought the jacket would have been a little longer. The colors are cute. It’s just a little bit small.
            "
4.0 out of 5 stars,"i love this hoodie, i ordered a size small since thats what i normally use but it came in a little bit smaller than i expected
            "
5.0 out of 5 stars,"I’m 5.8” and weigh 168lbs and after reading reviews I went a size higher and got the large and I’m satisfied with the purchase. Love the quality and I’m going to buy more colors because it’s that good.
            "
5.0 out of 5 stars,"Love this jacket !! Order a size or two up (I like my jackets a little bigger) Shrinks a little in the washer
            "
5.0 out of 5 stars,"For the price, this sweatshirt is definitely worth it.  I went up a size because of reviews and I am glad I did, as now I am happy with the fit. The sweatshirt isn't the ""cheap"" feel I always worry about getting. It's very well made. I am happy with my purchase! I will say that this listing has some sweatshirts that are the thin material that they are all advertised to be, I received one of those as well, but this one is warmer.
            "
5.0 out of 5 stars,"Based on reviews and knowing I wanted a loose fitting jacket, I went up 1-2 sizes. Sometimes I'm a medium and sometimes a large. I ordered XL and it's nice and loose. I'm 160 pounds 5'5""
            "
4.0 out of 5 stars,"Fit: I love the pullover version of this hoodie, however, the zippered version fits smaller. Definitely get a size up if you get the zippered vs pullover.Comfort: Despite being a bit snug, I ordered the small, it is still cozy. The fleese lining inside does get everywhere until it has been washed a few times, but is worth it.
            "
4.0 out of 5 stars,"Perfectly adequate light weight sweater, only issue is it tends to shed fuzzies and gets stretched out easily. I’d suggest ordering down a size if you want to wear this frequently so it’s still fitted after it’s stretched out from wear. Color is nice and zipper is good quality, the Hood is nice and oversized just wish it was round on top of my head not pointed.
            "
4.0 out of 5 stars,"For the price it’s perfect! The green was the same as the photo and it’s very soft. Only issue is that it’s starting to pill already on the wrists and inside of arms from normal friction. I can’t imagine this hoodie will last too long but I guess that’s to be expected at this price. I’m 5’9” and got the large... perfect sleeve length for long arms!
            "
4.0 out of 5 stars,"I ordered a size up after reading the reviews, an XL instead of my normal M/L. I still find it slightly snug but I prefer a baggy fit, it is still comfy though. Thicker material than expected so that’s a plus, fits right at hip, wish it was a little longer.
            "
5.0 out of 5 stars,"The material was thicker than I expected. Very soft on the inside. Fits just like it should according to the size guide. Really happy with my hoodie. Will likely purchase more
            "
5.0 out of 5 stars,"This is absolutely my new favorite sweatshirt! Make sure you use the sizing guide, consider sizing up in case it shrinks in the wash. I'd recommend NOT putting it in the dryer, let it air dry so it stays soft on the inside. But it's super cute, I wear it all the time!
            "
5.0 out of 5 stars,"It’s a nice looking sweatshirt.  It’s lightweight, but not too lightweight.  Perfect for fall mornings.  It appears to be well made.  I agree with the other reviews that the product runs small.  I’m usually between a small and medium.  I ordered a large based on the reviews, and it is still a bit tight in the waist.  It’s made for tall, thin body types.  Even though it runs small, it’s really nice. If it holds up in the wash, I will be ordering more in different colors.
            "
5.0 out of 5 stars,"These run pretty small. I normally wear a women's medium. I wanted this a little loose so I bought an XL. It fits perfectly. For the price it is a great deal, well made and fits well. I will be back for more colors in the future! I've gotten a lot of compliments on it.
            "
5.0 out of 5 stars,"Love this sweatshirt. Very soft and comfy and appears to be well made. The receptionist at my doctor's office loved it, and she looked it up on Amazon and ordered one too.
            "
5.0 out of 5 stars,"Absolutely love! It fits perfectly and is very comfortable. I get compliments on it all the time. Will be buying more in different colors!
            "
5.0 out of 5 stars,"For the price you're paying, totally worth it! It's thick enough so that it'll be nice and warm, and it's very soft. I found it runs a little smaller than I expected, but I do like my jackets to fit a little larger than normal. Recommended!
            "
3.0 out of 5 stars,"Hoodie fit but the arms are too baggy.
            "
2.0 out of 5 stars,"They are small but it was fast shipping
            "
4.0 out of 5 stars,"I love this but they are really warm! Like I love in Michigan and I can’t wear it everyday lol.
            "
4.0 out of 5 stars,"It fits well for my small frame, but the sleeves have to be folded for my petite 5'4"" self. Based on previous reviews, I'd ordered a M instead of S, which is what I usually wear.
            "
5.0 out of 5 stars,"It’s comfy and fits true to size. I seriously wear it almost everyday
            "
5.0 out of 5 stars,"Very comfortable zip up however, the branding inside said ""Reflex"" rather than Doublju. Well-made, true to the image provided, and warm.
            "
5.0 out of 5 stars,"This is a great light weight sweatshirt with a good zipper.  It has the right amount of stretch.
            "
5.0 out of 5 stars,"OMG! I’m in love with this hoodie! I ordered a Large. I wanted it to be form fitting but not tight and it’s perfect! I just don’t like baggy hoodies unless i’m wearing a dudes hoodie 🤣. I like to show my athletic curves. The length of the arms are just right and it goes down just slightly past my lower back (shows in my “approval” pic). I’m 5’8 and 160lbs. The material isn’t too thin. You can wear it in the fall and feel comfortable, for example, in 60 degree weather. The hood is deep. I can cover my whole head while wearing a pony tail AND a hat (shows in pic).  I also bought another color and i’m In love with both! It’s Sarah approved! 😆
            "
4.0 out of 5 stars,"This is a quality hoodie; soft, well made, and colors are accurately advertised. The sizing will depend on your preference of fit. I normally wear a large, or 12, in tops. First, I bought the large. It fit, but snugly. I returned it for the xl, and it’s still fairly fitted, but with a little room. To me, it’s a perfect fit. If you prefer looser fitting hoodies, I’d recommend going two sizes up from your regular size.Update: I bought several more colors of this hoodie in xl. The black runs smaller than the rest, for some reason, and I have noticed some stitching flaws. Overall, still like these hoodies, though.
            "
5.0 out of 5 stars,"I am 5ft 3in and 143lbs and I ordered a large. It fits perfect. I'm excited to have a nice fitted hoodie. I really like the colors. I would say it's a lightweight hoodie but the material feels like a good quality. I washed it and hung dry it and no shrinkage so another plus.
            "
